applicant_id,age,existing_loans_count,loan_tenure_months,ever_defaulted,is_thin_file,emi_to_income_ratio,disposable_income_ratio,loan_to_income_ratio,burden_to_income_ratio,upi_to_income_ratio,upi_engagement_score,savings_rate,expense_to_income_ratio,age_risk_band,alt_credit_score,thin_file_confidence,monthly_income_inr_scaled,disposable_income_inr_scaled,monthly_loan_burden_inr_scaled,loan_amount_requested_scaled,upi_inflow_avg_inr_scaled,alt_credit_score_scaled,emp_Salaried,emp_SelfEmployed,emp_Gig,emp_MSME,city_tier_ord,purpose_Business,purpose_Education,purpose_Medical,purpose_Home,purpose_Personal,default_probability,risk_label
6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,40,0,36,0,0,0.0,0.44049386834662085,15.503097082239927,0.43064158561777577,0.9729076082704364,0.6433333333333333,0.44049386834662085,0.5595061316533791,1,321.0,1.0,0.702049446954175,1.3299289317446195,-0.13302766719578515,1.3321013426670787,0.6335092124248879,-1.8996076191550926,1,0,0,0,3,1,0,0,0,0,0.6286,High
371ecd7b-27cd-4130-8722-9389571aa876,54,1,36,0,0,0.04898697612122302,0.4202412797019884,8.260868081656794,0.2294685578237998,0.8506805249808452,0.2966666666666667,0.46922825582321137,0.5307717441767886,3,773.0,1.0,0.5619004772182201,1.085807543676778,-0.5009719149925114,-0.15754926231472632,0.2525518407338895,1.2459633088811795,1,0,0,0,2,1,0,0,0,0,0.2836,Medium
1a2a73ed-562b-4f79-8374-59eef50bea63,37,2,60,0,1,0.3920684058256626,0.12425762763823088,7.0221497800733,0.11703582966788832,1.0805238279015408,0.03666666666666667,0.5163260334638935,0.48367396653610656,1,556.0364294304898,0.8,-0.19840679036292536,-0.5731758117061444,-0.7495626941208383,-0.8466103104143974,-0.0914797859169455,-0.2639355849825319,0,1,0,0,2,0,0,0,0,1,0.5312,High
5be6128e-18c2-4797-a142-ea7d17be3111,39,1,36,0,0,0.3394121333591854,0.14449414676453082,13.828561416267124,0.3841267060074201,0.8853332414231001,0.9866666666666667,0.4839062801237162,0.5160937198762837,1,610.0,1.0,1.0853695596014756,-0.07303258602885668,-0.0978583232166529,1.4744871384745755,0.7784375503356891,0.11160919102739111,0,0,0,1,2,0,0,0,0,1,0.4314,Medium
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,41,0,48,0,0,0.0,0.5854103774121957,20.0,0.41666666666666663,0.9715063301227651,0.32,0.5854103774121957,0.4145896225878043,2,450.0,1.0,0.18697183423469382,1.3683429074249613,-0.32368905643045187,1.293610360727215,0.13822182463650678,-1.0018672436757141,0,1,0,0,1,1,0,0,0,0,0.6122,High
759cde66-bacf-43d0-8b1f-9163ce9ff57f,46,2,6,0,0,0.23070764322207143,0.027723655484870477,20.0,3.3333333333333335,0.9935349596159735,0.13333333333333333,0.2584312987069419,0.7415687012930581,2,464.0,1.0,-0.7825788041974443,-0.906270531254786,0.9681810050815033,-0.40164088571848244,-0.7730381335451845,-0.9044380556391923,1,0,0,0,2,1,0,0,0,0,0.7155,High
ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,43,2,6,0,1,0.07552140475325451,0.3810292483066485,20.000000000000004,3.3333333333333335,0.8988602476987329,0.31666666666666665,0.45655065305990306,0.543449346940097,2,553.1669248306648,0.44999999999999996,0.0826510191329207,0.46409097730096766,3.210223847774354,1.111206281124425,-0.07392885996851059,-0.2839051209273897,1,0,0,0,2,0,0,0,0,1,0.5936,High
4b0dbb41-8d52-48f1-942c-3fe860e7a113,52,0,18,0,1,0.0,0.39646029205201605,20.0,1.1111111111111112,1.0186523660220435,0.44666666666666666,0.39646029205201605,0.603539707947984,3,596.4580292052016,0.5,-0.8269756607495872,-0.33071627343380033,-0.29372196723517685,-0.4792684210166904,-0.8000269495997313,0.017367532530855285,1,0,0,0,1,1,0,0,0,0,0.5559,High
e2acf72f-9e57-4f7a-a0ee-89aed453dd32,56,0,6,0,0,0.0,0.35376066915024995,20.0,3.333333333333333,0.9742463415732578,0.6766666666666666,0.35376066915024995,0.64623933084975,3,733.0,1.0,0.7006988027496183,0.8793561442077913,4.811751641125632,2.1918577025226087,0.6351027263922879,0.9675942002054032,0,0,1,0,1,1,0,0,0,0,0.4672,Medium
3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,39,0,24,0,1,0.0,0.5160466696298552,20.0,0.8333333333333335,1.0887711090294023,0.5333333333333333,0.5160466696298552,0.4839533303701447,1,593.1326669629856,0.5,-0.29224012560920076,0.5089634296010369,-0.09066847072986382,0.45571222520460203,-0.18149575083277458,-0.005774420553888351,0,0,1,0,2,0,1,0,0,0,0.5562,High
a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,42,2,18,0,0,0.3591892704342494,-0.02138206276784369,20.0,1.111111111111111,0.8680848774197956,0.5633333333333334,0.33780720766640576,0.6621927923335943,2,507.0,1.0,-0.39289071189424335,-1.0081474409263835,0.08122159360037798,0.27972551023411657,-0.5276648229493816,-0.6051912638127328,0,1,0,0,1,0,1,0,0,0,0.6166,High
fc377a4c-4a15-444d-85e7-ce8a3a578a8e,26,0,36,0,1,0.0,0.459195424026972,20.0,0.5555555555555556,1.1341145283140555,0.12333333333333334,0.459195424026972,0.540804575973028,3,540.4795424026971,0.3,-0.6955149627956946,-0.08965191992437666,-0.5236616699322428,-0.2494104814403284,-0.577953256200994,-0.3721995043749415,1,0,0,0,3,1,0,0,0,0,0.5551,High
ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,27,0,12,0,1,0.0,0.2815601910518098,13.361145665517872,1.1134288054598227,1.1352446860714576,0.32666666666666666,0.2815601910518098,0.7184398089481902,3,538.0213524385143,0.44999999999999996,1.250000282133752,0.870920668208612,1.5052171381254926,1.5615172108696858,1.595653736076177,-0.389306608107074,0,0,0,1,2,0,1,0,0,0,0.6665,High
7412b293-4729-4739-a14f-f3d719db3ad0,54,1,18,0,0,0.25675519858475293,0.3080398985950198,6.30198087205124,0.35011004844729104,0.9192967991091525,1.0,0.5647950971797727,0.4352049028202273,3,365.0,1.0,-0.3710278221273448,-0.13753877381527352,-0.5623695567339543,-1.023088641906305,-0.45257861184779735,-1.5934015996117388,1,0,0,0,2,0,0,0,1,0,0.6221,High
29a3b2e9-5d65-4441-9588-42dea2bc372f,35,3,24,0,0,0.033281322420855096,0.35898852740424025,20.000000000000004,0.8333333333333334,1.0696063023034268,0.5266666666666666,0.3922698498250954,0.6077301501749046,1,681.0,1.0,-0.553595085545855,-0.15759131551266084,-0.2599786937272615,-0.0012647536501127345,-0.47909483738744385,0.6057143589268941,0,0,1,0,3,0,0,1,0,0,0.4648,Medium
ab9099a4-35a2-40ae-9af3-05535ec42e08,51,0,36,0,0,0.0,0.3698976100633449,13.675095771678164,0.37986377143550454,1.0267320171051,0.99,0.3698976100633449,0.6301023899366551,3,521.0,1.0,-0.5060073409043715,-0.09183456067691471,-0.5763272836333102,-0.4626312717674413,-0.47056036773544185,-0.5077620757762111,0,0,0,1,2,1,0,0,0,0,0.5358,High
aefcfad8-efc8-4849-b3aa-7efe4458a885,40,0,24,0,0,0.0,0.48981526664906644,15.517986566978928,0.646582773624122,0.9722384500721056,0.58,0.48981526664906644,0.5101847333509336,1,668.0,1.0,0.25915099634075695,1.0728747075670444,0.01247291276180708,0.7340961112363614,0.20846450496755758,0.5152443986072668,0,1,0,0,1,0,0,0,0,1,0.5283,High
a28defe3-9bf0-4273-9247-6f57a5e5a5ab,39,1,48,0,0,0.02107545138668278,0.3657407094484226,16.433216985991006,0.34235868720814594,0.9380545030071418,0.68,0.38681616083510534,0.6131838391648946,1,485.0,1.0,0.0792726398365568,0.40432457238199176,-0.4492730485524801,0.6156950843021065,-0.016376870585085006,-0.7582942735844098,0,0,0,1,2,0,0,0,1,0,0.5888,High
3eabedcb-baa8-4dd4-88bd-64072bcfbe01,23,1,18,0,1,0.21771325583971438,0.28665195973151725,18.589536679106455,1.0327520377281365,0.8322019830110647,0.8633333333333333,0.5043652155712316,0.49563478442876835,3,587.7011959731516,0.65,0.1282839026234402,0.144082906921603,0.43275987012878214,0.9913403940657882,-0.13975222737708662,-0.043573264009849004,1,0,0,0,2,1,0,0,0,0,0.4394,Medium
451b4cf3-6123-4df7-b656-af7229d4beef,40,1,18,1,1,0.3016486328331653,0.1776338717931554,17.873331015674427,0.992962834204135,0.9340574937757904,0.23,0.47928250462632066,0.5207174953736793,1,475.8873871793155,0.44999999999999996,0.14743312248642165,-0.26499128433861224,0.39745920418958575,0.9198816626309704,0.04007994770085057,-0.8217110212994446,0,0,1,0,2,0,0,1,0,0,0.8581,High
b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,45,3,18,0,0,0.1760083334363082,0.4096629199439305,0.11253689873508516,0.006252049929726953,0.9007519721817306,0.16666666666666666,0.5856712533802387,0.41432874661976127,2,649.0,1.0,3.4904353043839675,3.869457779449458,-0.8429411893733669,-1.59104656597329,2.948655671895555,0.383019071986273,1,0,0,0,3,0,0,0,0,1,0.4953,Medium
5304317f-af42-412f-b838-b3268e944239,49,0,6,0,0,0.0,0.3280472834667496,20.0,3.3333333333333335,0.9300374220776491,0.63,0.3280472834667496,0.6719527165332504,2,768.0,1.0,-0.5401498434603155,-0.21569670657668016,1.5963795502842277,0.02224414057446683,-0.5954787777992171,1.2111671702967075,0,1,0,0,1,0,0,0,0,1,0.1909,Low
0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,37,0,36,0,1,0.0,0.3858096414145078,10.20532309843503,0.2834811971787508,0.8655302411270398,0.8066666666666666,0.3858096414145078,0.6141903585854922,1,649.0449641414508,0.5,-0.6033481767499607,-0.14354751442394525,-0.6715691481993022,-0.8482252904805871,-0.7096194792868016,0.3833319876857238,1,0,0,0,2,1,0,0,0,0,0.3836,Medium
ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,35,0,60,0,0,0.0,0.4979442625796631,6.693522742095267,0.11155871236825445,1.0988994203979388,0.6633333333333333,0.4979442625796631,0.5020557374203368,1,786.0,1.0,-0.7613095186671215,-0.0942445772566032,-0.803882620763949,-1.2131409830684643,-0.6766317565342768,1.3364332692008067,1,0,0,0,2,0,0,1,0,0,0.1919,Low
10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,44,0,18,0,0,0.0,0.2689166800359766,3.0579336547838714,0.1698852030435484,1.11972092538853,0.7633333333333333,0.2689166800359766,0.7310833199640234,2,396.0,1.0,0.35696197523188195,0.2215419933907375,-0.6231186478146178,-1.1460623272163681,0.5701030863392124,-1.377665540388012,1,0,0,0,1,0,0,0,0,1,0.7139,High
9132b63e-f162-47e4-a9c3-49e03602f8ac,43,1,6,0,1,0.27554025928495424,0.1311088726324865,0.49935561442534876,0.08322593573755813,0.8694596625328879,0.98,0.40664913191744073,0.5933508680825593,2,632.1748872632486,0.65,1.0882696594414332,-0.15361976200239374,-0.7002866124258654,-1.5274608121046762,0.7406891219544174,0.2659292810887995,1,0,0,0,2,0,0,0,0,1,0.4231,Medium
366eb16f-508e-4ad7-b7c9-3acfe059a0ee,33,2,18,0,1,0.06573169069488455,0.1489626437285567,20.0,1.1111111111111112,1.0775591921202092,0.7833333333333333,0.21469433442344124,0.7853056655765588,1,642.533597706189,1.0,-0.34109573531855514,-0.5479513058816213,0.12595982514213638,0.3702885970075436,-0.24650478701538048,0.33801790591459374,0,1,0,0,1,0,0,1,0,0,0.346,Medium
e27a984d-6548-41d0-bfcd-9eb1a7cad415,25,0,12,0,1,0.0,0.3169604363036525,20.000000000000004,1.6666666666666667,0.980886064210354,0.7066666666666667,0.3169604363036525,0.6830395636963476,3,661.3560436303652,0.85,-0.7737140076751844,-0.4155408320096417,0.06200035481765035,-0.38614086255501906,-0.7732973971192646,0.46900759328986713,0,1,0,0,2,0,1,0,0,0,0.4451,Medium
24933b83-7577-40a9-a491-f0b2ea1fca65,58,2,12,0,0,0.19402657848837776,0.35851710863234454,5.689961093218071,0.4741634244348393,0.8715592791307694,0.31333333333333335,0.5525436871207223,0.4474563128792777,3,897.0,1.0,-0.7663700124717796,-0.33889595162743613,-0.6001024709869502,-1.2796656115951475,-0.8441285535627576,2.108907545776086,1,0,0,0,3,0,0,0,1,0,0.2953,Medium
beb79919-3f22-4af8-a3be-d01d43cf2fde,43,0,60,0,1,0.0,0.22346959346957662,11.075763857860077,0.18459606429766795,1.0513546989596345,0.4,0.22346959346957662,0.7765304065304234,2,572.5029593469576,0.65,0.39900634777137356,0.04530148507330958,-0.5959537084518324,0.18988602384768763,0.4893137726174598,-0.14934125358677797,0,0,0,1,2,0,0,0,1,0,0.5254,High
bf3c4c06-4343-48bc-89fa-6a688fb5d27b,46,1,60,0,1,0.26898268354016314,0.2516713348189643,8.715222382879666,0.14525370638132776,0.8392302095839411,0.58,0.5206540183591274,0.47934598164087255,2,591.8658001485632,1.0,0.5163302087157067,0.24101857205537922,-0.6405052750438065,-0.11073138637150974,0.191807255338905,-0.014590835202430638,0,0,0,1,2,1,0,0,0,0,0.6104,High
956269f0-e5d7-4875-adad-d6c795a76d79,34,0,18,0,0,0.0,0.35376720048479404,20.000000000000004,1.1111111111111112,0.9901058008084853,0.43666666666666665,0.35376720048479404,0.646232799515206,1,884.0,1.0,0.2715307223592128,0.5206206204452114,0.6551197190971811,1.441460874984998,0.25128197122809276,2.018437585456459,1,0,0,0,3,1,0,0,0,0,0.2668,Medium
ff50bde4-3825-47b8-9cab-cc97663f1c97,56,1,24,0,1,0.3729607311952203,0.19360591691796067,20.000000000000004,0.8333333333333334,0.9923916030211651,0.04,0.5665666481131809,0.43343335188681903,3,565.1139250251294,0.8,-0.687503428143888,-0.5851397927288645,-0.34672681341850453,-0.23540237957740676,-0.6810169649866041,-0.20076322604032848,0,1,0,0,2,1,0,0,0,0,0.3921,Medium
7e570ddf-8270-40a8-a369-b584ff5e9ff0,56,0,36,0,1,0.0,0.20509835013922265,19.999999999999996,0.5555555555555555,1.0473086540112886,0.15,0.20509835013922265,0.7949016498607774,3,534.7658350139222,0.3,-0.05102773517575716,-0.2548521615168839,-0.2453217543534361,0.8774700884160574,0.018130937122583464,-0.411962495201128,0,0,1,0,3,0,1,0,0,0,0.601,High
dc713d96-0c0f-4195-817a-f08a1745d6d8,46,3,36,0,1,0.26857844470569975,-0.05485267044989558,20.0,0.5555555555555556,1.1796322197200213,0.6966666666666667,0.2137257742558042,0.7862742257441958,2,555.5387329550105,0.65,-0.15514337122078767,-1.1258044001903431,-0.29028701682144126,0.6954247626915071,0.08473487929177932,-0.2673991680892881,0,0,1,0,2,0,0,0,1,0,0.5458,High
28f49481-a0a0-4dc4-a720-9bdf1c11f735,41,3,6,0,0,0.27936377556812125,0.18404585915777819,20.0,3.3333333333333335,0.9514429385314185,0.69,0.46340963472589947,0.5365903652741005,2,444.0,1.0,-0.06358150963544996,-0.3319400903858169,2.8312960927970297,0.8555199179383125,-0.1294046527305106,-1.0436226099770805,0,1,0,0,2,1,0,0,0,0,0.5583,High
98ae4334-6c12-4ce8-ae34-0454cac5b68c,23,2,60,0,0,0.1826091087994043,0.2670921335808494,15.474144914958506,0.2579024152493084,1.0042331022923776,0.16666666666666666,0.4497012423802537,0.5502987576197463,3,407.0,1.0,0.6907196716950499,0.42422580884145905,-0.4297712229966252,1.3112236607229193,0.689893297708162,-1.3011140355021735,0,0,1,0,3,0,0,0,1,0,0.7944,High
988c24c9-61b1-4d22-a280-1c4510435a10,33,3,24,0,1,0.3478549614416592,0.003786285025607101,20.0,0.8333333333333334,0.9003580726190937,0.8233333333333334,0.35164124646726636,0.6483587535327336,1,588.9826285025607,0.65,-0.059021935734839076,-0.9398602940730458,0.06041427032180027,0.8634922950704356,-0.19709262984367923,-0.034655483233854874,1,0,0,0,3,1,0,0,0,0,0.4466,Medium
405cacec-8774-49a9-b7d2-1e02ff01cf99,39,0,48,0,0,0.0,0.4381577102389392,7.055713385491639,0.14699402886440915,1.0782811979981295,0.10666666666666667,0.4381577102389392,0.5618422897610609,1,528.0,1.0,0.43411814449192876,1.040411792598046,-0.6471841666251354,-0.45264943993835716,0.576618432156566,-0.4590474817579503,1,0,0,0,1,1,0,0,0,0,0.6595,High
f143262f-dc5c-4eed-8da0-365bf89897b9,52,1,18,0,1,0.2933173173019896,-0.04860043383283621,11.741605050245148,0.6523113916802861,0.9358328805696426,0.30666666666666664,0.24471688346915338,0.7552831165308466,3,483.40795661671643,0.44999999999999996,-0.19710531838058787,-1.1012511546202388,-0.21109869085845065,-0.3120150743790151,-0.27424633744675353,-0.7693736660238552,0,0,1,0,3,0,0,0,0,1,0.6862,High
1d53434b-b881-49b9-ae27-0da702f06b90,45,0,24,0,0,0.0,0.32180867939574004,16.304435634712657,0.6793514847796941,1.0231550625388883,0.9766666666666667,0.32180867939574004,0.67819132060426,2,374.0,1.0,0.003277854789071857,0.18353512075386066,-0.07807822321140478,0.48969394923851883,0.03857900300956495,-1.530768550159689,0,0,1,0,2,0,0,0,1,0,0.6367,High
c0398710-8976-4334-a281-7efdae849217,34,3,60,1,0,0.23999467742504135,0.0705768132106007,13.185125336404555,0.21975208894007595,0.9185826104197365,0.10666666666666667,0.31057149063564204,0.689428509364358,1,622.0,1.0,0.37544082559050646,-0.6414186537108096,-0.5483302713424326,0.5112312744127623,0.22117816423181236,0.195119923630124,0,0,1,0,1,0,0,0,0,1,0.8136,High
5715bd6f-a416-4293-84c2-e2e3444ea7c8,45,0,60,0,0,0.0,0.21622816225952235,20.0,0.33333333333333337,0.9138174009451511,0.5,0.21622816225952235,0.7837718377404777,2,425.0,1.0,-1.0106452309625968,-0.707305815270951,-0.7427162633410724,-0.8004131405346526,-1.0336042895820838,-1.1758479365980743,1,0,0,0,2,0,0,0,1,0,0.6605,High
287d06ca-6f4c-469a-8b22-d3081c8eaee9,44,0,12,0,0,0.0,0.5275936823417033,20.0,1.6666666666666667,1.106271444910408,0.73,0.5275936823417033,0.47240631765829666,2,618.0,1.0,-0.4850058494187972,0.30134338525573995,0.43606054229145563,0.11866295659840297,-0.370644362342523,0.16728301276254637,1,0,0,0,3,0,0,0,0,1,0.3585,Medium
b8db0672-f42d-47cc-80d4-af5974273ca3,31,2,6,0,0,0.13553706762326717,0.37116498022899763,4.787322664155177,0.7978871106925294,0.9911881918590172,1.0,0.5067020478522648,0.4932979521477352,1,687.0,1.0,-0.5788625326267017,-0.15278465740193964,-0.3014775025668664,-1.2583592496935503,-0.576035401762396,0.6474697252282605,1,0,0,0,2,0,0,1,0,0,0.4273,Medium
f8cda88b-436d-46e2-b83c-fe0be037e5ed,29,0,60,0,1,0.0,0.20753616213516507,20.0,0.33333333333333337,1.0439710443242045,0.8066666666666666,0.20753616213516507,0.7924638378648349,3,611.7896162135164,0.5,-0.6734755482885986,-0.5518158590026413,-0.6553465433627982,-0.21087474804686007,-0.6258477644511338,0.12406353778309814,1,0,0,0,2,0,0,0,0,1,0.5069,High
81f76d1c-2dbc-4134-830f-f46e8026695f,54,2,48,1,0,0.12695808983911616,0.14105251001765734,2.4015724168657444,0.05003275868470301,1.1469489878476113,0.44333333333333336,0.2680105998567735,0.7319894001432264,3,877.0,1.0,-0.45546714038776215,-0.6075638977410543,-0.8268804987614593,-1.4226686805626256,-0.2970657080233754,1.969722991438198,1,0,0,0,2,0,0,1,0,0,0.6082,High
a013ac6e-deda-4e16-9b3d-bd5ce9a1fa6f,39,0,24,1,0,0.0,0.4749551933347058,10.53383562787286,0.43890981782803584,1.1121553865742624,0.94,0.4749551933347058,0.5250448066652942,1,557.0,1.0,1.7809109966508623,2.7193498846350597,0.2491748828492372,1.3729668732291291,2.114252573224737,-0.2572298779680125,0,1,0,0,3,1,0,0,0,0,0.55,High
81f631d4-a392-41a7-9777-a4774c66e0a8,43,1,6,0,1,0.2522665588583014,0.20131556969815836,11.857673395828076,1.9762788993046794,1.029120296780646,0.33,0.45358212855645974,0.5464178714435403,2,616.8235569698159,0.8,-0.7855829085937502,-0.6171621670327586,0.21637195814598584,-0.9089336836104261,-0.7512850496678668,0.15909587781954163,0,1,0,0,2,0,0,0,0,1,0.4594,Medium
5fb8d16c-2720-497d-b2eb-d6899be578c7,28,3,48,0,0,0.13243437070331948,0.14669124196620664,0.8158749735442485,0.016997395282171843,1.1363218054775206,0.5466666666666666,0.2791256126695261,0.7208743873304738,3,718.0,1.0,0.8324693918305909,-0.1473217859665378,-0.836452252856894,-1.4743379913866892,1.131823197936457,0.8632057844519871,0,0,1,0,1,0,0,0,1,0,0.5063,High
f4188f3f-8a14-4e62-a95b-4715c333e861,33,1,12,0,0,0.378637761918005,0.15231723109524,20.0,1.6666666666666667,1.0995207376102398,0.7333333333333333,0.530954993013245,0.469045006986755,1,413.0,1.0,-1.0761741153312416,-0.8034147352096831,-0.32987732974954403,-0.9149898511268725,-1.016756681329241,-1.2593586692008072,0,1,0,0,3,1,0,0,0,0,0.5559,High
eb2263dd-87c5-421e-ac24-a3c5c754108f,48,0,24,0,1,0.0,0.4178861407432744,13.797670487501923,0.5749029369792468,0.8852541759417025,0.6166666666666667,0.4178861407432744,0.5821138592567257,2,620.4286140743275,0.5,-0.49490361636465746,0.030810455795161652,-0.42204264644157824,-0.4386836772184795,-0.597959007990451,0.18418429114224596,1,0,0,0,3,0,0,0,0,1,0.4425,Medium
7d154385-52fb-443b-9954-6eb400257ad1,57,0,12,0,1,0.0,0.22658632170149418,3.2236001168984285,0.2686333430748691,1.0063196606552738,0.54,0.22658632170149418,0.7734136782985058,3,598.9066321701495,0.5,-0.11454268097537589,-0.2157502067713035,-0.5797357114570078,-1.2521801471196898,-0.1028035140202929,0.034407918152190506,0,0,1,0,3,0,1,0,0,0,0.5608,High
5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,55,0,6,0,0,0.0,0.5886755625475153,17.521548714755692,2.920258119125949,1.0392064169014579,0.88,0.5886755625475153,0.41132443745248465,3,428.0,1.0,0.32156469661685916,1.568515557490534,3.2473153996607023,1.1362342815339406,0.3875592578797551,-1.1549702534473911,1,0,0,0,2,0,0,0,0,1,0.5707,High
ce88cb2d-d4e8-4839-bc3e-058be0f3eab0,28,0,48,0,1,0.0,0.3769887043571992,19.725135279583807,0.4109403183246626,0.9103987576052589,0.79,0.3769887043571992,0.6230112956428008,3,648.7842037690533,0.65,0.4749767235862462,0.7985658346827917,-0.23915280387175766,1.7499457268269332,0.2952969219965606,0.3815172968746674,0,0,0,1,2,0,0,1,0,0,0.4231,Medium
3da9c2a9-0ed4-4f1a-bd4c-bf374eb93eff,49,1,48,0,1,0.18623285350617072,0.14760425911007982,14.69351419572567,0.30611487907761814,1.075975306796977,0.6466666666666666,0.33383711261625054,0.6661628873837494,2,594.6724259110081,0.65,0.5827608196630354,-0.22940613144899716,-0.3736977895358485,1.023658087718784,0.7295870729070283,0.004941112594525973,1,0,0,0,3,0,0,1,0,0,0.4565,Medium
14296c07-f26b-4776-913e-4de2e0c53cb8,38,0,60,0,0,0.0,0.5611804425584379,20.0,0.3333333333333333,0.9281064749439096,0.15333333333333332,0.5611804425584379,0.43881955744156204,1,443.0,1.0,-0.5038228914640525,0.35622120989097766,-0.6113849837030515,0.08576151471680604,-0.5641176294698473,-1.0505818376939748,0,1,0,0,1,1,0,0,0,0,0.7276,High
